Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
280,1484,0,128,8407,0.1
281,1460,0,128,3393,0.1
282,3352,0,256,33176,0.1
283,1544,0,128,4372,0.1
284,1528,0,128,2450,0.1
285,2760,0,256,17003,0.1
286,2364,0,128,4248,0.1
287,2680,0,256,7610,0.1
288,1364,0,128,1323,0.1
289,1224,0,128,5443,0.1
290,1844,0,128,2134,0.1
291,2996,0,256,6432,0.1
292,732,0,64,1466,0.1
293,1548,0,128,2225,0.1
294,1416,0,128,1820,0.1
295,2720,0,256,18961,0.1
296,2036,0,256,2762,0.1
297,1000,0,64,1516,0.1
298,1236,0,64,5220,0.1
299,1444,0,128,4244,0.1
300,1740,0,128,2147,0.1
301,2560,0,256,8157,0.1
302,1728,0,128,2728,0.1
303,1312,0,128,1676,0.1
304,1512,0,128,1109,0.1
305,3124,0,256,7512,0.1
306,1396,0,128,1740,0.1
307,644,0,64,506,0.1
308,1460,0,128,1275,0.1
309,1412,0,128,6918,0.1
310,1168,0,64,1658,0.1
311,1492,0,64,3706,0.1
312,2884,0,256,6332,0.1
313,2500,0,256,2192,0.1
314,3428,0,256,28898,0.1
315,2152,0,256,6188,0.1
316,1252,0,128,2594,0.1
317,1212,0,128,2304,0.1
318,816,0,64,1993,0.1
319,2304,0,128,2661,0.1
320,1664,0,128,2104,0.1
321,3364,0,256,9762,0.1
322,2232,0,256,4523,0.1
323,2160,0,256,6054,0.1
324,652,0,64,935,0.1
325,632,0,64,500,0.1
326,2564,0,256,17918,0.1
327,1704,0,128,11003,0.1
328,1584,0,128,10153,0.1
329,1368,0,128,6426,0.1
330,672,0,64,1240,0.1
331,1360,0,128,2975,0.1
332,3052,0,256,22849,0.1
333,1468,0,128,959,0.1
334,632,0,64,925,0.1
335,1656,0,128,1827,0.1
336,1964,0,128,5019,0.1
337,464,0,32,627,0.1
338,1568,0,128,4619,0.1
339,712,0,64,1384,0.1
340,1412,0,128,4388,0.1
341,2060,0,128,7548,0.1
342,2376,0,256,8551,0.1
343,3108,0,256,12871,0.1
344,748,0,64,1506,0.1
345,2028,0,128,3352,0.1
346,1684,0,128,3456,0.1
347,2656,0,256,11953,0.1
348,1744,0,128,2425,0.1
349,1224,0,64,2129,0.1
350,1596,0,128,4300,0.1
351,1196,0,64,4147,0.1
352,1936,0,128,4569,0.1
353,1476,0,128,1593,0.1
354,1788,0,128,1527,0.1
355,2896,0,256,17019,0.1
356,1308,0,128,5725,0.1
357,760,0,64,812,0.1
358,1268,0,128,3434,0.1
359,1252,0,128,3704,0.1
360,1352,0,128,2570,0.1
361,1632,0,128,2000,0.1
362,1396,0,128,1941,0.1
363,1128,0,128,1626,0.1
364,2232,0,128,6680,0.1
365,656,0,64,2327,0.1
366,3528,0,256,14126,0.1
367,3044,0,256,23791,0.1
368,452,0,64,1426,0.1
369,2212,0,256,4774,0.1
370,484,0,32,573,0.1
371,1212,0,128,2276,0.1
372,656,0,64,716,0.1
373,1400,0,128,2150,0.1
374,2096,0,256,4719,0.1
375,1120,0,64,2266,0.1
376,2348,0,256,4402,0.1
377,4808,0,512,35255,0.1
378,856,0,64,2044,0.1
379,2740,0,256,16803,0.1
380,736,0,64,1858,0.1
381,1432,0,128,4359,0.1
382,2124,0,256,3124,0.1
383,1924,0,128,3512,0.1
384,1048,0,128,637,0.1
385,1500,0,128,4151,0.1
386,1476,0,128,3020,0.1
387,2824,0,128,17539,0.1
388,3764,0,256,6894,0.1
389,2680,0,256,13371,0.1
390,2388,0,256,6450,0.1
391,1376,0,64,5519,0.1
392,1272,0,64,1615,0.1
393,1896,0,128,9811,0.1
394,624,0,64,1389,0.1
395,1136,0,64,1565,0.1
396,4596,0,512,34801,0.1
397,1052,0,64,2640,0.1
398,496,0,64,509,0.1
399,1684,0,128,4386,0.1
400,872,0,64,1424,0.1
401,1504,0,128,2624,0.1
402,2500,0,128,14519,0.1
403,712,0,64,1984,0.1
404,1544,0,128,1582,0.1
405,1448,0,128,2489,0.1
406,2340,0,256,17343,0.1
407,1268,0,128,2869,0.1
408,1388,0,128,5221,0.1
409,1252,0,128,2970,0.1
410,1108,0,128,3697,0.1
411,1292,0,128,6884,0.1
412,836,0,64,1068,0.1
413,2044,0,128,4896,0.1
414,2312,0,256,12888,0.1
415,3472,0,256,30623,0.1
416,752,0,64,575,0.1
417,1568,0,128,5529,0.1
418,692,0,64,938,0.1
419,1012,0,64,1985,0.1
420,2076,0,256,9199,0.1
421,428,0,64,462,0.1
422,484,0,32,211,0.1
423,784,0,64,1661,0.1
424,1500,0,128,7769,0.1
425,1492,0,128,2567,0.1
426,2748,0,256,7719,0.1
427,1500,0,128,7709,0.1
428,1444,0,128,1775,0.1
429,4836,0,512,30955,0.1
430,1132,0,64,3755,0.1
431,2480,0,256,4727,0.1
432,1320,0,64,2994,0.1
433,2076,0,128,12224,0.1
434,1728,0,128,5288,0.1
435,580,0,64,1358,0.1
436,1792,0,128,9604,0.1
437,1612,0,128,2740,0.1
438,1416,0,128,5546,0.1
439,1456,0,128,1582,0.1
440,1420,0,128,3808,0.1
441,2476,0,256,17705,0.1
442,2868,0,256,3756,0.1
443,684,0,64,2861,0.1
444,1236,0,128,2994,0.1
445,772,0,64,1845,0.1
446,1512,0,128,7604,0.1
447,1384,0,64,2551,0.1
448,1384,0,128,2518,0.1
449,1876,0,128,5822,0.1
450,2372,0,256,14240,0.1
451,3176,0,256,14974,0.1
452,1948,0,128,9767,0.1
453,1024,0,128,5244,0.1
454,2420,0,256,3996,0.1
455,1928,0,128,5309,0.1
456,2728,0,256,7893,0.1
457,2556,0,256,2496,0.1
458,1644,0,128,3033,0.1
459,1164,0,128,873,0.1
460,840,0,64,1490,0.1
461,3952,0,256,37319,0.1
462,1432,0,128,2978,0.1
463,756,0,64,2306,0.1
464,624,0,64,838,0.1
465,472,0,32,1155,0.1
466,744,0,64,1180,0.1
467,612,0,64,1068,0.1
468,452,0,32,642,0.1
469,1324,0,128,5404,0.1
470,1480,0,128,3614,0.1
471,892,0,64,3414,0.1
472,1788,0,128,5341,0.1
473,2396,0,256,3354,0.1
474,1360,0,128,3069,0.1
475,1976,0,128,3620,0.1
476,1356,0,128,4537,0.1
477,1276,0,128,4709,0.1
478,1040,0,64,2642,0.1
479,1400,0,128,2270,0.1
480,1368,0,128,1755,0.1
481,1180,0,64,2342,0.1
482,1364,0,128,3062,0.1
483,2652,0,256,10403,0.1
484,1572,0,128,3487,0.1
485,1424,0,128,1538,0.1
486,2832,0,256,20339,0.1
487,932,0,64,1149,0.1
488,976,0,64,1491,0.1
489,1968,0,128,5334,0.1
490,408,0,64,557,0.1
491,1308,0,128,7118,0.1
492,2744,0,256,13009,0.1
493,844,0,64,1985,0.1
494,1680,0,128,2395,0.1
495,1260,0,128,2651,0.1
496,1512,0,128,5969,0.1
497,1308,0,128,6231,0.1
498,1520,0,128,1319,0.1
499,864,0,64,1576,0.1
500,3532,0,256,13180,0.1
